date,maxtemp,avgrelativehumidity,maxrelativehumidity,minrelativehumidity,avgvisibility,maxvisibility,minvisibility,hazehours,smokehours,pm25avganderson,pm25minanderson,pm25maxanderson
11-Sep-14,100,28,56,9,9.9899998,10,9.9399996,,,17.530001,3.75,34.130001
12-Sep-14,101,28,50,13,9.9899998,10,9.9399996,,,17.85,7.7399998,44.900002
13-Sep-14,100,29,52,13,9.9899998,10,9.9399996,,,13.21,3.8499999,29.68
14-Sep-14,101,31,54,14,9.9899998,10,9.9399996,,,11.98,0.02,32.169998
15-Sep-14,98,32,58,13,9.8100004,10,7,,,14.07,6.7600002,36.830002
16-Sep-14,92,33,60,12,9.9899998,10,9.9399996,,,15.37,4.8200002,26.75
17-Sep-14,92,31,48,16,9.9899998,10,9.9399996,,,13.11,5.1700001,33.669998
18-Sep-14,84,57,76,37,9.9899998,10,9.9399996,,,8.5,4.3899999,17.51
19-Sep-14,101,41,75,12,9.9899998,10,9.9399996,,,11.72,2.0599999,29.42
20-Sep-14,95,50,73,24,9.9899998,10,9.9399996,,,13.45,2.8800001,23.719999
21-Sep-14,87,54,71,37,9.8800001,10,7,,,22.65,15.27,38.080002
22-Sep-14,89,54,84,30,9.9899998,10,9.9399996,,,21.18,12.12,42.98
23-Sep-14,88,45,75,16,9.2399998,10,4,7,7,23.809999,3.95,74.970001
24-Sep-14,81,64,100,49,8.25,10,1.5,,,9.1599998,0.80000001,23.809999
25-Sep-14,70,88,100,61,7.7199998,10,1,,,9.4300003,2.8199999,19.200001
26-Sep-14,79,63,100,28,9.96,10,9,,,10.05,0.58999997,19.469999
27-Sep-14,84,52,93,21,9.9899998,10,9.9399996,,,9.8299999,0.34999999,26.059999
28-Sep-14,72,67,87,53,9.9899998,10,9.9399996,,,11.71,5.5599999,17.200001
29-Sep-14,79,71,96,45,9.9899998,10,9.9399996,,,14.68,7.9099998,27.99
30-Sep-14,83,49,97,18,9.9899998,10,9.9399996,,,10.11,1.79,22.15
1-Oct-14,86,30,45,14,9.9899998,10,9.9399996,,,7.0599999,0.01,15.57
2-Oct-14,89,29,69,10,9.9899998,10,9.9399996,,,9.0500002,1.63,19.18
3-Oct-14,93,46,77,15,9.9899998,10,9.9399996,,,9.9499998,2.22,23.57
4-Oct-14,94,52,87,18,9.9899998,10,9.9399996,,,11.12,2.78,24.809999
5-Oct-14,101,48,89,11,9.9899998,10,9.9399996,,,10.41,3.24,28.219999
6-Oct-14,92,50,77,20,9.9899998,10,9.9399996,,,10.67,5.0799999,24.58
7-Oct-14,93,46,81,19,9.9899998,10,9.9399996,,,11.81,1.88,27.969999
8-Oct-14,94,39,72,13,9.9899998,10,9.9399996,,,9.3999996,0.51999998,31.16
9-Oct-14,90,48,74,19,9.96,10,9,,,8.8299999,0.07,24.33
10-Oct-14,93,49,77,17,9.9899998,10,9.9399996,,,12.07,1.4299999,29.23
11-Oct-14,92,42,80,19,9.9899998,10,9.9399996,,,8.8800001,0.039999999,18.719999
12-Oct-14,88,23,46,11,9.9899998,10,9.9399996,,,7.1999998,1.04,13.55
13-Oct-14,85,42,71,20,9.9899998,10,9.9399996,,,13.67,8.2799997,25.639999
14-Oct-14,71,62,78,50,9.9899998,10,9.9399996,,,16.190001,2.49,49.82
15-Oct-14,70,69,90,47,9.79,10,4,,,10.42,0.17,27.52
16-Oct-14,74,64,90,38,9.9899998,10,9.9399996,,,10.78,4.5900002,18.719999
17-Oct-14,73,64,87,41,9.9899998,10,9.9399996,,,9.8999996,2.9100001,23.280001
18-Oct-14,82,57,81,29,9.9899998,10,9.9399996,,,10.77,1.04,22.4
19-Oct-14,79,65,90,39,9.9899998,10,9.9399996,,,13.81,5.9899998,27.780001
20-Oct-14,68,88,100,70,9.5100002,10,5,,,17.83,0.89999998,40.869999
21-Oct-14,68,73,97,42,9.9899998,10,9.9399996,,,10.76,6.6199999,19.34
22-Oct-14,66,77,97,52,9.9899998,10,9.9399996,,,13.16,6.8600001,22.370001
23-Oct-14,59,95,100,87,8.8900003,10,3,,,14.73,9.6599998,21.76
24-Oct-14,73,79,97,53,9.9899998,10,9.9399996,,,12.08,7.4099998,25.76
25-Oct-14,67,80,100,65,8.9399996,10,1,1,,12.39,5.75,27.49
26-Oct-14,67,69,97,43,9.9899998,10,9.9399996,,,9.4700003,0.86000001,17.17
27-Oct-14,72,54,86,29,9.9899998,10,9.9399996,,,11.45,6.0100002,28.469999
28-Oct-14,72,66,90,41,9.9899998,10,9.9399996,,,18.02,2,42
29-Oct-14,80,69,90,38,9.9899998,10,9.9399996,,,16.040001,0.63999999,38.389999
30-Oct-14,73,79,96,57,9.9899998,10,9.9399996,,,13.75,3.5999999,44.25
31-Oct-14,61,91,97,75,8.2399998,10,3,,,13.36,6.5100002,27.07
1-Nov-14,62,86,100,58,5.7600002,10,0,,,16.09,6.54,38.669998
2-Nov-14,66,61,100,36,9.7799997,10,7,,,19.18,1.35,37.73
3-Nov-14,72,63,89,29,9.96,10,9,,,17,1.61,40.580002
4-Nov-14,72,69,90,38,9.9899998,10,9.9399996,,,18.780001,9.6700001,27.67
5-Nov-14,82,70,93,35,9.9899998,10,9.9399996,,,16.379999,2.8699999,44.240002
6-Nov-14,72,77,97,47,9.8100004,10,5,,,23.67,11.61,42.709999
7-Nov-14,80,66,93,31,9.9899998,10,9.9399996,,,19.4,7.1500001,35.439999
8-Nov-14,75,75,93,43,9.8500004,10,7,,,18.52,10.26,36.68
9-Nov-14,75,79,97,50,6.54,10,0.25,,,21.950001,0.2,60.59
10-Nov-14,73,56,97,27,9.6599998,10,5.5900002,,,15.89,1.58,48.16
11-Nov-14,65,76,89,52,9.8800001,10,7,,,19.700001,6.0300002,51.310001
12-Nov-14,63,79,96,58,9.4099998,10,4,,,25.950001,4.5700002,51.889999
13-Nov-14,59,93,100,83,7.2199998,10,1.75,,,19.530001,9.6700001,47.5
14-Nov-14,64,87,100,63,6.6999998,10,0.25,,,14.91,0.57999998,39.66
15-Nov-14,64,75,100,37,3.8599999,10,0,,,18.26,3.45,47.889999
16-Nov-14,63,38,82,18,9.9899998,10,9.9399996,,,15.94,2.1500001,40.889999
17-Nov-14,66,59,92,18,9.9899998,10,9.9399996,,,25.68,1.1,48.43
18-Nov-14,62,70,92,32,9.8500004,10,7,,,29.040001,19.08,39.450001
19-Nov-14,50,92,100,83,4.3800001,10,1,,,23.85,13.24,35.43
20-Nov-14,52,97,100,93,6.6799998,10,2,,,15.94,6.5,30.92
21-Nov-14,55,90,100,75,7.6300001,10,2,,,13.34,2.8499999,29.719999
22-Nov-14,63,81,97,46,7.54,10,2.5,,,14.89,2.74,30.76
23-Nov-14,60,70,97,44,9.9899998,10,9.9399996,,,23.940001,6.1100001,47.810001
24-Nov-14,68,63,93,27,9.9899998,10,9.9399996,,,24.950001,0.88999999,51.049999
25-Nov-14,65,76,97,45,9.96,10,9,,,27.049999,2.01,53.099998
26-Nov-14,61,84,97,58,7.6399999,10,0.75,,,27.110001,12.6,56.080002
27-Nov-14,58,90,97,72,6.98,10,0.25,,,25.790001,3.1700001,47.75
28-Nov-14,52,95,100,86,4.1399999,10,1,,,37.240002,21.18,51.599998
29-Nov-14,55,95,100,89,7.5900002,10,2,,,13.27,4.4400001,25.08
30-Nov-14,56,93,100,84,8.3199997,10,3,,,10.14,0.059999999,17.940001
1-Dec-14,56,95,100,90,6.0100002,10,0.5,,,14.75,3.79,28.940001
2-Dec-14,55,95,100,90,6.9499998,10,1.75,,,17.790001,6.8499999,32.720001
3-Dec-14,56,97,100,90,6.2600002,10,1.75,,,12.79,7.27,22.690001
4-Dec-14,61,94,100,80,8.5699997,10,3,,,12.86,1.38,26.01
5-Dec-14,61,93,100,84,8.6700001,10,2.5,,,14.44,7.4099998,23.9
6-Dec-14,62,90,100,78,9.8800001,10,8,,,11.71,0.91000003,28.540001
7-Dec-14,60,89,100,75,8.3900003,10,0.5,,,18.67,10.54,32.009998
8-Dec-14,57,95,100,90,6.6599998,10,1.75,,,16.059999,7.46,23.34
9-Dec-14,59,95,100,87,5.1799998,10,1.25,,,17.9,10.91,23.9
10-Dec-14,57,95,100,83,3.1900001,9,1,,,20.629999,1.88,32.360001
11-Dec-14,57,91,100,80,5.6999998,10,1.5,,,9.6800003,3.1500001,24.75
12-Dec-14,50,93,97,83,6.8800001,10,1,,,14.91,5.3899999,34.900002
13-Dec-14,56,88,100,67,6.4899998,10,0.5,,,20.940001,5.9000001,79.339996
14-Dec-14,50,89,97,74,9.2299995,10,0.25,,,24.959999,10.85,35.470001
15-Dec-14,47,94,100,89,7.1799998,10,3,,,16.290001,7.7399998,23.719999
16-Dec-14,51,95,100,89,5.4200001,10,1.5,,,13.86,5.3899999,21.73
17-Dec-14,51,94,100,86,7.3600001,10,2,,,12.13,7.4000001,18.93
18-Dec-14,52,95,100,86,6,10,1.75,,,15.27,3.4000001,34.080002
19-Dec-14,53,94,100,88,6.9400001,10,2.49,,,12.05,7.6799998,19.35
20-Dec-14,54,95,100,90,5.2600002,10,1.5,,,10.87,5.9099998,17.83
21-Dec-14,56,97,100,93,4.4400001,10,1.75,,,11.53,7.1300001,15.18
22-Dec-14,69,85,100,57,7.0999999,10,2.5,,,13.37,7.0799999,41.509998
23-Dec-14,72,70,97,40,9.9200001,10,8.6999998,,,14.56,2.5899999,45.470001
24-Dec-14,60,78,100,47,7.5500002,10,1,,,21.07,6.9099998,45.639999
25-Dec-14,57,62,93,33,9.9899998,10,9.9399996,,,21.129999,0.47,52.259998
26-Dec-14,56,54,89,33,9.9899998,10,9.9399996,,,20.85,7.4200001,45
27-Dec-14,53,69,89,48,9.8800001,10,8.6999998,,,26.32,12.65,47.099998
28-Dec-14,54,79,97,47,9.2700005,10,6,,,32.439999,1.11,61.259998
29-Dec-14,51,78,96,57,8.1700001,10,1,,,31.83,8.1999998,58.73
30-Dec-14,50,34,53,26,9.9899998,10,9.9399996,,,12.98,8.5100002,22.09
31-Dec-14,,,31,12,9.9899998,10,9.9399996,,,12.37,2.96,41.540001
1-Jan-15,62,38,85,16,9.7799997,10,8,,,20.23,4.1199999,47.43
2-Jan-15,54,71,92,35,8.6199999,10,5,,,39.110001,2.0899999,58.790001
3-Jan-15,54,75,92,42,9.4799995,10,7,,,38.830002,5.46,55.560001
4-Jan-15,59,73,89,36,9.3100004,10,6,,,35.049999,1.84,62.43
5-Jan-15,66,78,97,40,9.7700005,10,8.6999998,,,31.950001,1.7,51.349998
6-Jan-15,68,77,97,42,9.3500004,10,4,,,28.790001,0,64.269997
7-Jan-15,71,74,97,31,9.7399998,10,7,,,27.07,6.2199998,47.849998
8-Jan-15,66,77,100,48,9.8000002,10,8,,,26.08,10.79,54.599998
9-Jan-15,61,83,97,56,9.5600004,10,6,,,30.49,12.28,53.200001
10-Jan-15,56,86,97,67,8.2200003,10,5,1,1,35.240002,23.92,55.849998
11-Jan-15,62,80,100,54,6.1199999,10,0.25,,,36.759998,21.309999,59.130001
12-Jan-15,67,69,96,42,9.1199999,10,5,,,12.77,0,36.290001
13-Jan-15,65,45,59,32,9.9899998,10,9.9399996,,,10.61,0.22,26.52
14-Jan-15,62,74,100,38,6.7199998,10,0,,,24.27,5.79,45.240002
15-Jan-15,54,82,93,57,9.7399998,10,7,,,28.9,13.24,42.049999
16-Jan-15,51,94,100,89,4.9299998,10,1.75,,,25.110001,14.95,37.240002
17-Jan-15,56,93,100,84,7.1999998,10,1,,,20.23,10.08,34.27
18-Jan-15,55,95,100,83,2.0599999,5,0.25,1,1,28.129999,12.67,44.400002
19-Jan-15,66,63,100,39,6.5999999,10,0.25,,,18.610001,2.74,38.869999
20-Jan-15,68,53,96,32,9.9899998,10,9.9399996,,,15.46,0.029999999,38.290001
21-Jan-15,69,41,86,22,9.9899998,10,9.9399996,,,11.1,3.4000001,30.07
22-Jan-15,64,74,93,41,9.8699999,10,6,1,1,26.209999,4.1900001,58.459999
23-Jan-15,75,50,89,26,9.9899998,10,9.9399996,,,17.84,5.1199999,42.330002
24-Jan-15,80,45,75,26,9.9899998,10,9.9399996,,,14.52,5.4899998,34.610001
25-Jan-15,69,78,93,53,9.6700001,10,6,,,22.24,4.1700001,46.360001
26-Jan-15,68,79,100,47,5.02,10,0.25,,,23.360001,10.05,58.380001
27-Jan-15,57,85,97,72,8.75,10,5,,,30.16,19.27,47.889999
28-Jan-15,74,67,97,28,6.0300002,10,0.25,,,20.5,0,45.610001
29-Jan-15,74,65,93,29,9.9899998,10,9.9399996,,,18.549999,0,53.130001
30-Jan-15,73,37,69,21,9.9899998,10,9.9399996,,,13.28,4.0900002,39.900002
31-Jan-15,76,30,66,17,9.9899998,10,9.9399996,,,8.0500002,0.92000002,23.440001
1-Feb-15,64,70,86,50,9.8500004,10,6,,,23.85,11.49,62.049999
2-Feb-15,59,91,100,72,5.3299999,10,0.5,,,19.73,4.54,37.98
3-Feb-15,62,88,100,67,4.7600002,10,0.5,,,15.92,4.0900002,37.549999
4-Feb-15,60,91,100,72,3.29,10,0.25,,,23.98,11.95,38.860001
5-Feb-15,57,85,100,72,4.7399998,10,0.25,5,5,32.110001,19.059999,48.360001
6-Feb-15,58,89,97,77,7.7800002,10,3,,,12.48,4.6700001,35.509998
7-Feb-15,65,79,96,65,9.9899998,10,9.9399996,,,10.54,5.73,19.52
8-Feb-15,63,85,96,72,8.3199997,10,1.5,1,1,8.1599998,3.52,13.21
9-Feb-15,61,82,97,72,9.46,10,1.75,,,12.14,0,32.119999
10-Feb-15,67,63,89,36,9.9899998,10,9.9399996,,,15.05,0,27.82
11-Feb-15,71,67,89,31,9.9899998,10,9.9399996,,,16.049999,0,48.09
12-Feb-15,73,73,93,38,9.9899998,10,9.9399996,,,16.91,2.8699999,45.580002
13-Feb-15,69,74,90,47,9.8800001,10,8,,,15.31,1.67,50.25
14-Feb-15,78,63,93,33,9.9899998,10,9.9399996,,,17.629999,6.96,45.93
15-Feb-15,79,31,66,21,9.9899998,10,9.9399996,,,12.22,2.0799999,31.43
16-Feb-15,78,57,89,22,9.9899998,10,9.9399996,,,13.67,1.97,30.299999
17-Feb-15,71,71,89,39,9.9899998,10,9.9399996,,,17.219999,1.64,47.529999
18-Feb-15,71,74,93,46,9.6000004,10,1.25,,,18.43,6.3299999,32.200001
19-Feb-15,69,82,100,49,5.54,10,0.12,,,20.6,5.04,42.57
20-Feb-15,75,42,100,18,5.7600002,10,0,,,13.11,2.29,43.32
21-Feb-15,73,26,38,14,9.9899998,10,9.9399996,,,7.4899998,0,30.1
22-Feb-15,64,24,36,15,9.9899998,10,9.9399996,,,8.4200001,0,36.09
23-Feb-15,66,15,24,9,9.9899998,10,9.9399996,,,9.8100004,0,31.24
24-Feb-15,72,32,68,13,9.9899998,10,9.9399996,,,13.14,0,34.880001
25-Feb-15,76,50,85,18,9.7299995,10,2,1,1,17.5,2.6099999,34.98
26-Feb-15,73,39,53,26,9.9899998,10,9.9399996,,,11.22,4.0500002,38.139999
27-Feb-15,67,58,89,33,9.9899998,10,9.9399996,,,9.4099998,0,58.57
28-Feb-15,65,50,86,32,9.9899998,10,9.9399996,,,12.12,1.26,44.849998
1-Mar-15,68,35,66,23,9.9899998,10,9.9399996,,,12.45,3.9000001,37.98
2-Mar-15,61,67,86,44,9.9899998,10,9.9399996,,,19.129999,5.8000002,34.369999
3-Mar-15,67,52,89,20,9.9899998,10,9.9399996,,,25.469999,2.6099999,76.309998
4-Mar-15,71,44,79,16,9.9899998,10,9.9399996,,,15.09,2.55,27.870001
5-Mar-15,71,51,85,20,9.9899998,10,9.9399996,,,17.92,2.1700001,38.860001
6-Mar-15,83,50,86,13,9.9899998,10,9.9399996,,,16.17,1.52,54.759998
7-Mar-15,80,53,83,15,9.9899998,10,9.9399996,,,18.639999,8.6000004,52.639999
8-Mar-15,79,57,86,23,9.9899998,10,9.9399996,,,16.690001,3.5,52.860001
9-Mar-15,87,51,89,10,9.9899998,10,9.9399996,,,15.44,2.01,42.880001
10-Mar-15,70,67,83,45,9.9899998,10,9.9399996,,,18.370001,3.97,51.970001
11-Mar-15,62,84,96,70,8,10,1.75,,,18.93,0.02,35.27
12-Mar-15,77,65,100,32,8.6999998,10,0.25,,,12.85,2.1500001,30.35
13-Mar-15,77,65,94,37,8.8999996,10,0.75,,,13.2,0,38.009998
14-Mar-15,70,71,81,61,9.9899998,10,9.9399996,,,14.65,6.1599998,20.99
15-Mar-15,67,77,93,45,9.9899998,10,9.9399996,,,14.44,0.44,26.950001
16-Mar-15,65,84,93,68,9.96,10,9,,,12,4.6900001,29.200001
17-Mar-15,75,64,100,30,9.9899998,10,9.9399996,,,12.49,3.2,45.669998
18-Mar-15,80,34,58,20,9.9899998,10,9.9399996,,,9.1300001,1.39,28.370001
19-Mar-15,84,40,72,15,9.9899998,10,9.9399996,,,9.9799995,0,56.139999
20-Mar-15,72,64,86,38,9.9899998,10,9.9399996,,,16.74,0,46.900002
21-Mar-15,75,56,89,25,9.9899998,10,9.9399996,,,14.78,5.9899998,36.740002
22-Mar-15,69,76,93,51,8.8800001,10,1.5,,,9.5500002,0,22.709999
23-Mar-15,65,63,97,35,9.8500004,10,6,,,11.59,3.9300001,37.470001
24-Mar-15,66,65,89,52,9.9899998,10,9.9399996,,,12.28,0.79000002,28.299999
25-Mar-15,81,54,90,28,9.9899998,10,9.9399996,,,10.56,1.59,42.299999
26-Mar-15,84,58,83,29,9.9899998,10,9.9399996,,,9.1800003,0,53.040001
27-Mar-15,83,54,89,32,9.9899998,10,9.9399996,,,10.3,0,46.25
28-Mar-15,82,32,66,15,9.9899998,10,9.9399996,,,9.1899996,0,38.689999
29-Mar-15,88,33,72,12,9.9899998,10,9.9399996,,,9.6700001,1.04,33.560001
30-Mar-15,82,48,80,28,9.9899998,10,9.9399996,,,11.59,0,33.459999
31-Mar-15,71,39,66,19,9.9899998,10,9.9399996,,,10.69,0,32.639999
1-Apr-15,72,33,68,14,9.9899998,10,9.9399996,,,11.01,1.58,34.689999
2-Apr-15,72,32,46,17,9.9899998,10,9.9399996,,,11.5,5.8000002,42.790001
3-Apr-15,75,32,73,13,9.9899998,10,9.9399996,,,14.7,2.96,45.34
4-Apr-15,69,38,61,22,9.9899998,10,9.9399996,,,13.01,1.14,50.990002
5-Apr-15,56,67,89,47,9.3299999,10,1.75,,,13.97,5.21,25.709999
6-Apr-15,61,60,93,39,9.9300003,10,8,,,15.37,3.73,30.32
7-Apr-15,55,87,93,55,7.98,10,2.5,,,15.79,10.29,22.85
8-Apr-15,61,71,100,42,10,10,10,,,19.120001,7.0500002,45.200001
9-Apr-15,70,62,89,30,10,10,10,,,17.51,3.48,46.75
10-Apr-15,73,57,86,26,10,10,10,,,16.27,5.4699998,32.950001
11-Apr-15,73,54,83,34,10,10,10,,,12.32,0.079999998,38.439999
12-Apr-15,83,39,72,11,10,10,10,,,15.5,4.3400002,51.869999
13-Apr-15,81,48,83,22,10,10,10,,,16.530001,8.1899996,43.360001
14-Apr-15,68,28,43,16,10,10,10,,,12.94,2.3099999,31.52
15-Apr-15,77,28,48,14,10,10,10,,,12.93,2.76,37.07
16-Apr-15,86,25,64,10,10,10,10,,,13.62,2.21,38.490002
17-Apr-15,87,42,79,12,10,10,10,,,16.75,7.2600002,49.52
18-Apr-15,92,39,83,12,10,10,10,,,16.93,4.7199998,51.439999
19-Apr-15,93,25,65,9,10,10,10,,,15.26,2.01,43.740002
20-Apr-15,90,45,77,19,10,10,10,,,16.120001,2.49,59.200001
21-Apr-15,83,58,84,37,10,10,10,,,18.91,11.5,49.75
22-Apr-15,86,49,83,23,10,10,10,,,16.030001,5.8200002,52.630001
23-Apr-15,85,35,63,17,10,10,10,,,10.13,1.55,33.650002
24-Apr-15,71,45,88,21,9.96,10,9,,,13.18,0,43.52
25-Apr-15,73,49,90,26,9.8500004,10,6,,,11.4,0.19,37.73
26-Apr-15,81,36,71,23,10,10,10,,,13.45,3.8299999,40.549999
27-Apr-15,92,34,65,16,10,10,10,,,10.54,4.0300002,34.27
28-Apr-15,88,45,77,25,10,10,9.9399996,,,12.67,0,51.169998
29-Apr-15,88,34,81,13,9.9899998,10,9.9399996,,,10.46,0,35.25
30-Apr-15,91,18,30,10,9.9899998,10,9.9399996,,,11.24,0.17,34.290001
1-May-15,95,23,48,10,9.9899998,10,9.9399996,,,12.84,0.07,50.580002
2-May-15,89,39,69,18,9.9899998,10,9.9399996,,,15.65,2.24,52.040001
3-May-15,88,43,75,20,9.9899998,10,9.9399996,,,15.08,3.53,55.049999
4-May-15,86,46,77,21,9.9899998,10,9.9399996,,,16.040001,0,56.07
5-May-15,83,44,77,15,9.9899998,10,9.9399996,,,12.06,0,39.619999
6-May-15,82,19,38,4,9.9899998,10,9.9399996,,,9.5799999,0,40.34
7-May-15,79,22,33,14,9.9899998,10,9.9399996,,,9.8800001,0,36.439999
8-May-15,84,42,74,22,9.9899998,10,9.9399996,,,12.74,0,42.349998
9-May-15,87,44,77,19,9.9899998,10,9.9399996,,,15.27,0,55.360001
10-May-15,82,49,75,33,9.9899998,10,9.9399996,,,16.48,3.51,37.369999
11-May-15,79,37,53,23,9.9899998,10,9.9399996,,,12.22,0,42.68
12-May-15,70,44,62,31,9.8500004,10,6,,,9.6499996,0,28.74
13-May-15,73,46,67,22,9.9899998,10,9.9399996,,,12.25,0,32.830002
14-May-15,74,47,77,24,9.9899998,10,9.9399996,,,12.28,0,55.07
15-May-15,74,58,83,35,9.9899998,10,9.9399996,,,12.7,0.87,41.369999
16-May-15,78,55,84,33,9.4799995,10,2.5,,,11.79,0,44.189999
17-May-15,79,60,90,24,9.9899998,10,9.9399996,,,11.72,0,39.52
18-May-15,81,53,78,26,9.9899998,10,9.9399996,,,9.0299997,0,17.85
19-May-15,79,54,75,33,9.9899998,10,9.9399996,,,11.65,2.26,45.990002
20-May-15,82,62,84,31,9.9899998,10,9.9399996,,,9.3699999,0,43.68
21-May-15,82,57,93,26,9.8999996,10,8,1,1,11.54,0,49.110001
22-May-15,80,53,67,36,9.9899998,10,9.9399996,,,9.4300003,0.89999998,39.959999
23-May-15,82,47,70,24,9.9899998,10,9.9399996,,,11.61,0,38.509998
24-May-15,92,42,75,18,9.9899998,10,9.9399996,,,10.65,0,50.689999
25-May-15,88,44,63,24,9.9899998,10,9.9399996,,,10.48,0,36.57
26-May-15,88,46,75,24,9.75,10,3,1,1,9.8000002,0,49.59
27-May-15,90,39,65,19,9.9899998,10,9.9399996,,,11.07,0,54.57
28-May-15,95,42,67,21,9.9899998,10,9.9399996,,,12.71,0,58.580002
29-May-15,95,39,68,17,9.9899998,10,9.9399996,,,11.61,0,44.299999
30-May-15,94,33,63,8,9.9899998,10,9.9399996,,,10.23,0,51.779999
31-May-15,89,35,65,15,9.9899998,10,9.9399996,,,10.51,0,42.119999
1-Jun-15,81,56,84,30,7.8800001,10,0.5,1,1,8.6300001,0,19
2-Jun-15,86,44,84,22,9.9899998,10,9.9399996,,,9.8100004,1.63,38.549999
3-Jun-15,89,32,49,13,9.9899998,10,9.9399996,,,6.46,0,32.189999
4-Jun-15,88,43,66,25,9.9399996,10,8,,,8.2299995,0,33.419998
5-Jun-15,98,30,57,15,9.9899998,10,9.9399996,,,8.8699999,0,38.27
6-Jun-15,102,33,63,11,9.9899998,10,9.9399996,,,10.59,0.1,33.099998
7-Jun-15,106,31,63,8,9.9899998,10,9.9399996,,,11.2,2.72,34.59
8-Jun-15,107,33,61,13,9.9899998,10,9.9399996,,,10.44,2.9100001,22.110001
9-Jun-15,108,46,84,14,9.8999996,10,7,,,12.09,4.9000001,26.440001
10-Jun-15,92,57,87,33,9.9899998,10,9.9399996,,,11.42,3.9400001,17.17
11-Jun-15,105,32,78,10,9.9899998,10,9.9399996,,,10.17,0,35.110001
12-Jun-15,109,18,32,7,9.9899998,10,9.9399996,,,6.71,0.88999999,11.75
13-Jun-15,105,25,45,11,9.9899998,10,9.9399996,,,10.97,3.8,21.379999
14-Jun-15,99,37,61,16,9.9899998,10,9.9399996,,,16.9,8.7299995,25.27
15-Jun-15,97,36,57,14,9.9899998,10,9.9399996,,,17.52,8.1000004,33.880001
16-Jun-15,101,33,59,11,9.9899998,10,9.9399996,,,17.360001,8.1000004,29.110001
17-Jun-15,103,30,53,13,9.9899998,10,9.9399996,,,16.290001,10.03,25.76
18-Jun-15,99,29,53,10,9.9899998,10,9.9399996,,,14.57,4.5999999,29.67
19-Jun-15,99,24,48,9,9.9899998,10,9.9399996,,,10.98,1.15,29.83
20-Jun-15,99,27,47,10,9.9899998,10,9.9399996,,,11.86,3.1300001,27.07
21-Jun-15,94,27,49,11,9.9899998,10,9.9399996,,,11.54,0.039999999,25.959999
22-Jun-15,96,24,50,6,9.9899998,10,9.9399996,,,12.25,5.8400002,22.77
23-Jun-15,102,22,38,9,9.9899998,10,9.9399996,,,11.36,2.8900001,22.99
24-Jun-15,108,28,46,10,9.9899998,10,9.9399996,,,12.51,3.04,33.849998
25-Jun-15,112,28,57,10,9.9899998,10,9.9399996,,,14.35,7.75,23.74
26-Jun-15,111,31,56,11,9.9899998,10,9.9399996,,,14.98,5.6100001,27.629999
27-Jun-15,100,35,58,19,9.9899998,10,9.9399996,,,15.04,7.5700002,25.24
28-Jun-15,101,38,56,14,9.9899998,10,9.9399996,,,14.14,6.0700002,21.58
29-Jun-15,105,31,63,11,9.9899998,10,9.9399996,,,10.45,2,26.950001
30-Jun-15,113,23,49,5,9.9200001,10,8,,,10.18,2.3199999,26.43
1-Jul-15,111,26,44,12,9.9899998,10,9.9399996,,,12.76,8.3500004,18.370001
2-Jul-15,109,28,50,16,9.9899998,10,9.9399996,,,14.88,6.3200002,25.950001
3-Jul-15,103,29,46,19,9.9899998,10,9.9399996,,,14.12,8.7600002,25.99
4-Jul-15,106,38,60,20,9.9899998,10,9.9399996,,,14.3,7.4699998,22.07
5-Jul-15,103,37,50,21,9.9899998,10,9.9399996,,,14.89,7.0999999,26.440001
6-Jul-15,98,40,59,23,9.9899998,10,9.9399996,,,11.97,4.8499999,21.059999
7-Jul-15,99,40,64,23,9.9899998,10,9.9399996,,,13.97,7.0900002,23.459999
8-Jul-15,95,46,73,26,9.9899998,10,9.9399996,,,14.05,9.7200003,19.33
9-Jul-15,80,65,79,52,9.9899998,10,9.9399996,,,15.06,7.3400002,29.18
10-Jul-15,85,54,71,37,9.9899998,10,9.9399996,,,16.48,3.96,28.67
11-Jul-15,90,48,73,29,9.9899998,10,9.9399996,,,16.75,6.9699998,29.66
12-Jul-15,89,39,55,23,9.9899998,10,9.9399996,,,13.51,4.6599998,24.24
13-Jul-15,95,36,66,18,9.9899998,10,9.9399996,,,14.85,7.3000002,29.110001
14-Jul-15,98,31,51,17,9.9899998,10,9.9399996,,,12.95,3.6300001,26.700001
15-Jul-15,104,31,51,13,9.9899998,10,9.9399996,,,12.15,5.1900001,32.830002
16-Jul-15,106,30,53,13,9.9899998,10,9.9399996,,,12.9,5.25,25.26
17-Jul-15,106,27,54,15,9.9899998,10,9.9399996,,,13,7.0799999,20.809999
18-Jul-15,100,28,42,12,9.9899998,10,9.9399996,,,12.11,0,18.440001
19-Jul-15,100,35,55,21,9.9899998,10,9.9399996,,,0,0,0
20-Jul-15,107,34,60,12,9.9899998,10,9.9399996,,,10.65,0,17.549999
21-Jul-15,102,38,58,23,9.9899998,10,9.9399996,,,15.52,9.7399998,25.190001
22-Jul-15,96,32,47,16,9.9899998,10,9.9399996,,,10.11,4.5599999,16.379999
23-Jul-15,90,39,65,18,9.9899998,10,9.9399996,,,17.58,3.8,38.57
24-Jul-15,94,28,50,11,9.9899998,10,9.9399996,,,18.030001,8.79,26.65
25-Jul-15,96,24,47,9,9.9899998,10,9.9399996,,,15.59,4.1599998,30.59
